Joshua	M	42651	1988
Andrew	M	35741	1988
David	M	35314	1988
Justin	M	35042	1988
Daniel	M	34700	1988
James	M	32510	1988
Robert	M	30317	1988
Jessica	F	47884	1989
Ashley	F	47589	1989
Brittany	F	37788	1989
Amanda	F	36827	1989
Sarah	F	27793	1989
Samantha	F	24792	1989
Jennifer	F	23997	1989
Stephanie	F	22768	1989
Lauren	F	21063	1989
Elizabeth	F	20295	1989
Michael	M	65389	1989
Christopher	M	53178	1989
Matthew	M	45374	1989
Joshua	M	44091	1989
David	M	35218	1989
Daniel	M	35001	1989
Andrew	M	34811	1989
Justin	M	32843	1989
James	M	32703	1989
Robert	M	30065	1989
Jessica	F	46475	1990
Ashley	F	45560	1990
Brittany	F	36537	1990
Amanda	F	34408	1990
Samantha	F	25867	1990
Sarah	F	25817	1990
Stephanie	F	24860	1990
Jennifer	F	22228	1990
Elizabeth	F	20744	1990
Lauren	F	20506	1990
Michael	M	65290	1990
Christopher	M	52336	1990
Matthew	M	44804	1990
Joshua	M	43219	1990
Daniel	M	33818	1990
David	M	33743	1990
Andrew	M	33657	1990
James	M	32349	1990
Justin	M	30641	1990
Joseph	M	30128	1990
Ashley	F	43478	1991
Jessica	F	43398	1991
Brittany	F	29089	1991
Amanda	F	28893	1991
Samantha	F	25645	1991
Sarah	F	25225	1991
Stephanie	F	22774	1991
Jennifer	F	20673	1991
Elizabeth	F	20392	1991
Emily	F	20308	1991
Michael	M	60785	1991
Christopher	M	47104	1991
Matthew	M	41640	1991
Joshua	M	41218	1991
Andrew	M	31532	1991
Daniel	M	30917	1991
James	M	30507	1991
David	M	30414	1991
Joseph	M	29834	1991
John	M	27800	1991
Ashley	F	38453	1992
Jessica	F	38356	1992
Amanda	F	25033	1992
Brittany	F	24977	1992
Sarah	F	24635	1992
Samantha	F	24409	1992
Emily	F	21832	1992
Stephanie	F	19672	1992
Elizabeth	F	19032	1992
Megan	F	17842	1992
Michael	M	54392	1992
Christopher	M	42460	1992
Matthew	M	37734	1992
Joshua	M	36215	1992
Andrew	M	30535	1992
Brandon	M	29622	1992
Daniel	M	29148	1992
Tyler	M	28794	1992
James	M	28503	1992
David	M	28411	1992
Jessica	F	34987	1993
Ashley	F	34850	1993
Sarah	F	24252	1993
Samantha	F	23668	1993
Emily	F	23595	1993
Brittany	F	21724	1993
Taylor	F	21267	1993
Amanda	F	20811	1993
Elizabeth	F	17557	1993
Stephanie	F	17183	1993
Michael	M	49549	1993
Christopher	M	38227	1993
Matthew	M	35770	1993
Joshua	M	33581	1993
Tyler	M	29796	1993
Brandon	M	28731	1993
