William	M	19626	1912
James	M	17644	1912
Robert	M	12836	1912
Joseph	M	12062	1912
George	M	11734	1912
Charles	M	11070	1912
Edward	M	7936	1912
Frank	M	7912	1912
Thomas	M	6087	1912
Mary	F	36642	1913
Helen	F	18888	1913
Dorothy	F	14674	1913
Margaret	F	14486	1913
Ruth	F	12609	1913
Mildred	F	9921	1913
Anna	F	9687	1913
Elizabeth	F	9505	1913
Frances	F	7694	1913
Marie	F	7353	1913
John	M	29329	1913
William	M	23538	1913
James	M	20832	1913
Robert	M	15684	1913
Joseph	M	14471	1913
George	M	13874	1913
Charles	M	13190	1913
Edward	M	9474	1913
Frank	M	9237	1913
Thomas	M	7096	1913
Mary	F	45345	1914
Helen	F	23221	1914
Dorothy	F	18782	1914
Margaret	F	17763	1914
Ruth	F	15839	1914
Anna	F	11865	1914
Mildred	F	11650	1914
Elizabeth	F	11367	1914
Frances	F	9677	1914
Marie	F	8829	1914
John	M	37948	1914
William	M	29753	1914
James	M	26263	1914
Robert	M	21188	1914
Joseph	M	18829	1914
George	M	17603	1914
Charles	M	16937	1914
Edward	M	12318	1914
Frank	M	12002	1914
Walter	M	8962	1914
Mary	F	58187	1915
Helen	F	30866	1915
Dorothy	F	25154	1915
Margaret	F	23054	1915
Ruth	F	21878	1915
Mildred	F	15254	1915
Anna	F	15119	1915
Elizabeth	F	14103	1915
Frances	F	12787	1915
Evelyn	F	11595	1915
John	M	47576	1915
William	M	38564	1915
James	M	33775	1915
Robert	M	28738	1915
Joseph	M	23052	1915
George	M	22307	1915
Charles	M	21960	1915
Edward	M	15889	1915
Frank	M	15006	1915
Thomas	M	11490	1915
Mary	F	61438	1916
Helen	F	32662	1916
Dorothy	F	27417	1916
Margaret	F	24953	1916
Ruth	F	23190	1916
Mildred	F	15633	1916
Anna	F	15228	1916
Elizabeth	F	14939	1916
Frances	F	13746	1916
Virginia	F	12487	1916
John	M	50043	1916
William	M	40419	1916
James	M	35569	1916
Robert	M	31741	1916
Joseph	M	23883	1916
Charles	M	23611	1916
George	M	23380	1916
Edward	M	17005	1916
Frank	M	15291	1916
Thomas	M	11998	1916
Mary	F	64281	1917
Helen	F	34251	1917
Dorothy	F	28851	1917
Margaret	F	25560	1917
Ruth	F	23568	1917
Mildred	F	16257	1917
Anna	F	15160	1917
Elizabeth	F	15131	1917
Frances	F	14363	1917
Virginia	F	14261	1917
John	M	51853	1917
William	M	42422	1917
James	M	37339	1917
Robert	M	35220	1917
Joseph	M	24762	1917
George	M	24196	1917
Charles	M	24143	1917
Edward	M	17502	1917
Frank	M	15769	1917
