Donna	F	23519	1947
James	M	94757	1947
Robert	M	91640	1947
John	M	88319	1947
William	M	66989	1947
Richard	M	58521	1947
David	M	57806	1947
Michael	M	50501	1947
Thomas	M	44835	1947
Charles	M	40770	1947
Larry	M	34938	1947
Linda	F	96211	1948
Mary	F	68597	1948
Barbara	F	46826	1948
Patricia	F	46136	1948
Susan	F	35985	1948
Sandra	F	31060	1948
Nancy	F	29411	1948
Carol	F	28979	1948
Sharon	F	26142	1948
Kathleen	F	23256	1948
James	M	88584	1948
Robert	M	85475	1948
John	M	82829	1948
William	M	61965	1948
David	M	56623	1948
Michael	M	52564	1948
Richard	M	50970	1948
Thomas	M	43778	1948
Charles	M	38676	1948
Ronald	M	33518	1948
Linda	F	91016	1949
Mary	F	66864	1949
Patricia	F	46330	1949
Barbara	F	42601	1949
Susan	F	37706	1949
Sandra	F	30642	1949
Nancy	F	29246	1949
Carol	F	26783	1949
Kathleen	F	26354	1949
Sharon	F	25711	1949
James	M	86857	1949
Robert	M	83872	1949
John	M	81161	1949
William	M	61501	1949
Michael	M	60046	1949
David	M	59601	1949
Richard	M	50939	1949
Thomas	M	45202	1949
Charles	M	40042	1949
Larry	M	31809	1949
Linda	F	80431	1950
Mary	F	65481	1950
Patricia	F	47945	1950
Barbara	F	41552	1950
Susan	F	38017	1950
Nancy	F	29616	1950
Deborah	F	29063	1950
Sandra	F	28896	1950
Carol	F	26164	1950
Kathleen	F	25704	1950
James	M	86224	1950
Robert	M	83559	1950
John	M	79424	1950
Michael	M	65144	1950
David	M	60727	1950
William	M	60689	1950
Richard	M	51000	1950
Thomas	M	45599	1950
Charles	M	39102	1950
Gary	M	33749	1950
Linda	F	73978	1951
Mary	F	65721	1951
Patricia	F	56442	1951
Deborah	F	42052	1951
Barbara	F	40620	1951
Susan	F	40228	1951
Nancy	F	30347	1951
Karen	F	27998	1951
Sandra	F	27667	1951
Kathleen	F	26715	1951
James	M	87261	1951
Robert	M	86351	1951
John	M	81574	1951
Michael	M	72797	1951
David	M	64792	1951
William	M	62782	1951
Richard	M	54549	1951
Thomas	M	48284	1951
Charles	M	39397	1951
Gary	M	38163	1951
Linda	F	67082	1952
Mary	F	65634	1952
Patricia	F	53098	1952
Deborah	F	49814	1952
Susan	F	41350	1952
Barbara	F	39865	1952
Nancy	F	31740	1952
Karen	F	28959	1952
Debra	F	26832	1952
Sandra	F	26101	1952
James	M	87063	1952
Robert	M	86604	1952
John	M	83138	1952
Michael	M	79049	1952
David	M	71750	1952
William	M	63047	1952
Richard	M	58350	1952
Thomas	M	48652	1952
Charles	M	38869	1952
Gary	M	38756	1952
Mary	F	64379	1953
Linda	F	61280	1953
Deborah	F	52201	1953
Patricia	F	51018	1953
Susan	F	44297	1953
Barbara	F	38472	1953
Debra	F	36860	1953
Nancy	F	30618	1953
Karen	F	29853	1953
Pamela	F	25759	1953
Robert	M	86256	1953
James	M	86099	1953
Michael	M	84226	1953
John	M	80190	1953
David	M	76152	1953
William	M	61840	1953
Richard	M	58403	1953
Thomas	M	47005	1953
Charles	M	38434	1953
Gary	M	36972	1953
Mary	F	68007	1954
Linda	F	55381	1954
Deborah	F	54677	1954
Patricia	F	49146	1954
Susan	F	47151	1954
Debra	F	45890	1954
Barbara	F	36370	1954
Karen	F	32454	1954
Nancy	F	30264	1954
Cynthia	F	27616	1954
Michael	M	88528	1954
Robert	M	86298	1954
James	M	86272	1954
John	M	81165	1954
David	M	79529	1954
William	M	61417	1954
Richard	M	57014	1954
Thomas	M	47158	1954
Gary	M	37919	1954
Charles	M	37451	1954
Mary	F	63165	1955
Deborah	F	52315	1955
Linda	F	51288	1955
Debra	F	50556	1955
Susan	F	47402	1955
Patricia	F	46217	1955
Barbara	F	33605	1955
Karen	F	33218	1955
Nancy	F	30017	1955
Donna	F	27943	1955
Michael	M	88327	1955
David	M	86253	1955
James	M	84155	1955
Robert	M	83703	1955
John	M	80054	1955
William	M	59958	1955
Richard	M	53545	1955
Thomas	M	45824	1955
